SrNo,Date,Sale Party,Quantity Sold,Sale Rate,Product,Grade,Company,Specific Grade,Purchase Party,Quantity Purchased,Purchase Rate
22902,2025-01-13,Vapi Heritage Adhesives Pvt Ltd,16000,126,M26500,LL Moulding (50Mfi),RIL,LL,"BlueCrane Petrochem Corp. (Ningbo, China)",16000,124
22903,2025-01-13,Arham Exim,18000,130,16MA400,LD Moulding,RIL,LD,Cityline Poly Solutions,18000,129
22904,2025-01-13,Arham Cables Pvt Ltd (Noida),13000,119,Y35GR1,PP Lamination,HMEL,PP,Narmada Chemplast,13000,118
22905,2025-01-13,Nexus Bhiwandi Consumer Products Pvt Ltd,16000,120,2380M,PP Moulding (7 Mfi),Luban,PP,Desi Exim (Panipat),16000,119
22906,2025-01-13,Capital Furniture Pvt Ltd (Hyderabad),15000,124,ABS 920,ABS,Styrenics / Stryolution / BASF,ABS,Mahadev Commodities (Howrah),15000,123
22907,2025-01-13,Shubham Indore WaterTech Pvt Ltd,13000,125,180M50,HD Injection Moulding,IOCL,HD,Surat Navneet Petrochem,13000,124
22908,2025-01-14,Nagpur Millennium Textiles Pvt Ltd,7000,120,DF50,HD HM,IOCL,HM,"Pearl Coast Polymers LLC (Dubai, UAE)",7000,117
22909,2025-01-14,Siddhi Pipes & Fittings Pvt Ltd (Ghaziabad),12000,123,B55,HD MBM,Gail,HD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",12000,120
22910,2025-01-14,Kandla Umiya Renewables Pvt Ltd,11000,122,204000,LD Lamination,Basell,LD,"Huanxin Petrochem Corp. (Xiamen, China)",11000,120
22911,2025-01-14,Millennium Polymers Sports Goods (Dahej),9000,122,1018MK,LLM 1 Mfi Non-Slip,Exxon,LL,Surat Navneet Petrochem,9000,121
22912,2025-01-14,Navneet Housewares Pvt Ltd (Rajkot),13000,129,F0120L,LL 1 Mfi Slip,HMEL,LL,Kanha Exim,13000,127
22913,2025-01-14,Panipat Sunbeam Polychemicals,15000,121,GRPLON30GF,30% Glass Filled Nylon,GRP,Nylon,"BlueCrane Petrochem Corp. (Ningbo, China)",15000,118
22914,2025-01-14,Agra Vindhya Sports Goods Pvt Ltd,14000,123,16MA400,LD Moulding,RIL,LD,Core Impex (Agra),14000,121
22915,2025-01-14,Agra Vindhya Sports Goods Pvt Ltd,16000,122,TR571,HD Blow Moulding,Lotrene,HD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",16000,121
22916,2025-01-14,Chennai Aravali Sports Goods Pvt Ltd,14000,122,801YY,LD Lamination,Titan,LD,Reliable Polytrade,14000,119
22917,2025-01-14,Navkar Gurugram Medical Devices Pvt Ltd,12000,123,J1020FF20,LD 2 Mfi Non-Slip,RIL,LD,Reliable Plastics,12000,122
22918,2025-01-14,Galaxy Secunderabad Moulders Pvt Ltd,8000,123,SH731,HIPS,Supreme,HIPS,"GreatWall Plastics Co., Ltd. (Shanghai, China)",8000,120
22919,2025-01-14,Neelkanth Footwear Pvt Ltd (Panipat),14000,127,LD 5026,LD Milk Pouch,Lotrene,LD,"GoldRiver Materials Trading Co. (Tianjin, China)",14000,124
22920,2025-01-14,Indore Momentum Industrials Pvt Ltd,13000,118,T3804,LL Roto Moulding,Opal,LL,"Pearl Coast Polymers LLC (Dubai, UAE)",13000,116
22921,2025-01-14,Tirupati Sports Goods Pvt Ltd (Silvassa),14000,126,FC21HS,LL 1 Mfi Slip,Qamar,LL,Pacific Impex (Lucknow),14000,125
22922,2025-01-15,Meerut Stellar Pharma Packaging Pvt Ltd,14000,127,2106N,PP Moulding (12 Mfi),Luban,PP,Rajhans Polychemicals,14000,126
22923,2025-01-15,Kandla Crystal Plastics,12000,120,H350C,PP Moulding (38 Mfi),RIL,PP,Velocity Trading Co.,12000,118
22924,2025-01-15,Devika Footwear Pvt Ltd (Silvassa),10000,121,MI45,ABS,Bhansali Engineering,ABS,Vertex Exim,10000,118
22925,2025-01-15,Haridwar Galaxy Polymart,13000,128,Y35GR1,PP Lamination,HMEL,PP,Bharat Polychemicals (Bhubaneswar),13000,125
22926,2025-01-15,Sunrise Textiles Pvt Ltd (Kolkata),12000,121,1100FS,PP TQ,IOCL,PP,"Marina Gate Polymers LLC (Dubai, UAE)",12000,119
22927,2025-01-15,Umiya Faridabad Footwear Pvt Ltd,14000,125,528K,PP Thermoforming,Sabic,PP,Sai Petrochem,14000,122
22928,2025-01-15,Navkar Bhiwandi Electricals Pvt Ltd,15000,123,2427F,LD Milk Pouch,Basell,LD,"Palm Vista Trading DMCC (Dubai, UAE)",15000,122
22929,2025-01-15,Stride Agra 3D Printing Pvt Ltd,15000,124,F46003,HD Film,RIL,HD,Umiya Petrochem (Gurugram),15000,123
22930,2025-01-15,Heritage Chennai Adhesives Pvt Ltd,12000,127,2106N,PP Moulding (12 Mfi),Luban,PP,Urban Polymart,12000,124
22931,2025-01-15,Sunrise Kolkata Consumer Products Pvt Ltd,9000,134,F18A020,LL 2 Mfi Non-Slip,Gail,LL,Desi Exim (Panipat),9000,131
22932,2025-01-15,Capital Furniture Pvt Ltd (Hyderabad),10000,123,52GB003,HD Blow Moulding,RIL,HD,"GoldRiver Materials Trading Co. (Tianjin, China)",10000,121
22933,2025-01-16,Bengaluru Godavari Automotive Components Pvt Ltd,15000,125,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,"Jumeirah Crest Trading DMCC (Dubai, UAE)",15000,122
22934,2025-01-16,Radiant Polymers Automotive Components (Agra),13000,124,LD 5026,LD Milk Pouch,Lotrene,LD,Vertex Exim,13000,122
22935,2025-01-16,Vector Moulders Pvt Ltd (Daman),14000,120,B52A003,HD Blow Moulding,Gail,HD,"SilverPanda Materials Trading Co. (Qingdao, China)",14000,118
22936,2025-01-16,Bharat WaterTech Pvt Ltd (Kandla),16000,128,FE3000,LD Heavy Duty,Lotrene,LD,Dynamic Polymart (Indore),16000,126
22937,2025-01-16,Meerut Krishna 3D Printing Pvt Ltd,14000,117,EC7000,LD Lamination,Dow,LD,Velocity Thane Plastics,14000,114
22938,2025-01-16,Neelkanth WaterTech Pvt Ltd (Jodhpur),16000,124,P700J,PP Moulding (12 Mfi),SCG Chemcials,PP,"Jumeirah Crest Trading DMCC (Dubai, UAE)",16000,123
22939,2025-01-16,Prime Renewables Pvt Ltd (Delhi),11000,125,B0155D,HD Blow Moulding,HMEL,HD,Aristo Jaipur Polychem,11000,122
22940,2025-01-16,Pristine Vadodara Impex,7000,120,6147,HD MBM,Luban,HD,"Marina Gate Polymers LLC (Dubai, UAE)",7000,117
22941,2025-01-16,Konark Footwear Pvt Ltd (Pithampur),11000,132,0155D,HD MBM,HMEL,HD,Rajhans Polychemicals,11000,129
22942,2025-01-16,Nagpur Vindhya Packaging Pvt Ltd,17000,124,E0725L,LL Lamination,HMEL,LL,Aristo Jaipur Polychem,17000,121
22943,2025-01-16,Prime Renewables Pvt Ltd (Meerut),12000,127,7000F,HD HM,Ilam,HM,Urban Polytrade (Vasai),12000,124
22944,2025-01-16,Stride Industrials Pvt Ltd (Jaipur),10000,126,7000F,HD HM,Ilam,HM,"Lianhua Plastics Co., Ltd. (Shanghai, China)",10000,123
22945,2025-01-16,Prime Coatings Pvt Ltd (Panipat),15000,127,Y50,PP Raffia,Gail,PP,Crescent Bhiwandi Plastics,15000,126
22946,2025-01-16,Navkar Gurugram Medical Devices Pvt Ltd,10000,119,HT003T,PP Thermoforming,Gail,PP,Vapi Devika Polychem,10000,117
22947,2025-01-16,Umiya Faridabad Footwear Pvt Ltd,10000,118,952,HD HM,Sabic,HM,Vadodara Godavari Exim,10000,116
22948,2025-01-17,Core Polymers Textiles (Noida),11000,117,M60075,HD Injection Moulding,RIL,HD,"Huanxin Petrochem Corp. (Xiamen, China)",11000,116
22949,2025-01-17,Infinity Ahmedabad Consumer Products Pvt Ltd,17000,127,H110QS,PP TQ,Nayara,PP,Bluewave Polychemicals,17000,124
22950,2025-01-17,Triveni Petrochem,8000,120,ABS 920,ABS,Styrenics / Stryolution / BASF,ABS,"Falaj Trading DMCC (Dubai, UAE)",8000,119
22951,2025-01-17,Galaxy Polymers Medical Devices (Gurugram),12000,127,Marlex 030,PP Raffia,Marlex,PP,"Huaxin Polychem Co., Ltd. (Tianjin, China)",12000,124
22952,2025-01-17,Galaxy Secunderabad Moulders Pvt Ltd,10000,120,SC201LVLT,GPPS,Supreme,GPPS,"Huaxin Polychem Co., Ltd. (Tianjin, China)",10000,118
22953,2025-01-17,Mangalam Navi Mumbai Electricals Pvt Ltd,10000,127,HT003T,PP Thermoforming,Gail,PP,Vector Coimbatore Polymers,10000,125
22954,2025-01-17,Ghaziabad Infinity Toys Pvt Ltd,10000,124,BL3,HD Blow Moulding,Iran,HD,Udaipur Narmada Polychem,10000,121
22955,2025-01-17,Beacon Electricals Pvt Ltd (Hyderabad),16000,120,952,HD HM,Sabic,HM,Apex Impex (Cuttack),16000,119
22956,2025-01-17,Cityline Poly Solutions,16000,123,Lotrene 0710,LD Lamination,Lotrene,LD,Haridwar Galaxy Polymart,16000,121
22957,2025-01-17,Pioneer Polymers Housewares (Mangaluru),13000,121,AGILON35GF,35% Glass Filled Nylon,GRP,Nylon,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",13000,119
22958,2025-01-17,Gurugram Neelkanth Trading Co.,16000,121,B55H02,HD Blow Moulding,Opal,HD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",16000,120
22959,2025-01-17,Gurugram Tapti Consumer Products Pvt Ltd,15000,129,2130,LD Heavy Duty,Sasol,LD,"Lianhua Plastics Co., Ltd. (Shanghai, China)",15000,128
22960,2025-01-17,Meerut Krishna 3D Printing Pvt Ltd,17000,122,7047,LL 1 Mfi Non-Slip,Luban,LL,Matrix Mumbai Exim,17000,121
22961,2025-01-17,Bharat WaterTech Pvt Ltd (Kandla),8000,122,6147,HD MBM,Luban,HD,Devika Polymers (Udaipur),8000,121
22962,2025-01-17,Narmada Buildtech Pvt Ltd (Noida),9000,125,PS330,HIPS,Sabic,HIPS,"Huaxin Polychem Co., Ltd. (Tianjin, China)",9000,124
22963,2025-01-18,Matrix Polymers Cables (Hyderabad),11000,117,1810T,LL 1 Mfi Slip,Basell,LL,Pacific Impex (Lucknow),11000,115
22964,2025-01-18,Narmada WaterTech Pvt Ltd (Thane),18000,121,0155D,HD MBM,HMEL,HD,Howrah Pacific Polymer Traders,18000,119
22965,2025-01-18,Sigma Polymers Furniture (Indore),14000,124,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,Orbit Polychemicals (Cuttack),14000,122
22966,2025-01-18,Devika Polymers Coatings (Jalandhar),9000,121,1400MN,PP Moulding (40 Mfi),IOCL,PP,Core Impex (Agra),9000,119
22967,2025-01-18,Neelkanth Medical Devices Pvt Ltd (Nashik),12000,121,1820,LL 2 Mfi Non-Slip,Basell,LL,Navkar Exim (Bengaluru),12000,120
22968,2025-01-18,Narmada Buildtech Pvt Ltd (Noida),15000,122,7000F,HD HM,Ilam,HM,"Pearl Coast Polymers LLC (Dubai, UAE)",15000,120
22969,2025-01-18,Greentech Polymers Agro Plast (Ahmedabad),16000,123,J1005,LD Milk Pouch,RIL,LD,"BlueCrane Petrochem Corp. (Ningbo, China)",16000,120
22970,2025-01-18,Heritage Polymers WaterTech (Durgapur),18000,115,218NJ,LL 2 Mfi Non-Slip,Sabic,LL,Shree Polymers (Vapi),18000,112
22971,2025-01-18,Ankleshwar Prime Housewares Pvt Ltd,10000,125,528K,PP Thermoforming,Sabic,PP,"DragonGate Materials Trading Co. (Shanghai, China)",10000,122
22972,2025-01-18,Coimbatore Aristo Adhesives Pvt Ltd,12000,120,010F18S,LL 1 Mfi Slip,Opal,LL,Bharat Exim,12000,118
22973,2025-01-18,Capital Aurangabad Packagers Pvt Ltd,13000,126,420MO,PPCP,Borough,PP,Radiant Impex,13000,125
22974,2025-01-18,Daman Umiya Agro Plast Pvt Ltd,14000,124,6097,HD HM,Luban,HM,Vadodara Infinity Commodities,14000,121
22975,2025-01-18,Anand Polymers Moulders (Hyderabad),11000,127,2106N,PP Moulding (12 Mfi),Luban,PP,Matrix Mumbai Exim,11000,124
22976,2025-01-18,Crystal Thane Packagers Pvt Ltd,14000,119,1100N,PP Moulding (12 Mfi),AAPC,PP,Arham Exim,14000,117
22977,2025-01-18,Sigma Mysuru Textiles Pvt Ltd,15000,127,4023WN,LD GP,Sabic,LD,"DragonGate Materials Trading Co. (Shanghai, China)",15000,125
22978,2025-01-19,Stride Industrials Pvt Ltd (Jaipur),14000,132,K222D,Nylon,Akulon,Nylon,"Pearl Coast Exim DMCC (Dubai, UAE)",14000,130
22979,2025-01-19,Matrix Polymers Cables (Hyderabad),7000,125,7080,LL 1 Mfi Slip,Luban,LL,Sigma Mysuru Commodities,7000,124
22980,2025-01-19,Rajhans Mysuru Furniture Pvt Ltd,12000,125,H350C,PP Moulding (38 Mfi),RIL,PP,Aravali Trading Co.,12000,122
22981,2025-01-19,Capital Furniture Pvt Ltd (Hyderabad),16000,124,RH03,PP Raffia,Opal,PP,"Shengda Materials Trading Co. (Ningbo, China)",16000,122
22982,2025-01-19,Pristine Vadodara Impex,15000,125,52518,HD Injection Moulding,Iran,HD,"DragonGate Materials Trading Co. (Shanghai, China)",15000,122
22983,2025-01-19,Indore Momentum Industrials Pvt Ltd,11000,125,0725n,LD Heavy Duty,Tasnee,LD,Matrix Mumbai Exim,11000,124
22984,2025-01-19,Neelkanth Medical Devices Pvt Ltd (Nashik),19000,118,FH10S,PP TQ,Opal,PP,Hiral Polychem (Durgapur),19000,115
22985,2025-01-19,Kandla Umiya Renewables Pvt Ltd,10000,124,SC201LVLT,GPPS,Supreme,GPPS,Metro Polychemicals,10000,122
22986,2025-01-19,Indore Crescent Adhesives Pvt Ltd,13000,118,EVA 2518,EVA 18%,Sipchem,EVA,Neelkanth Poly Hub (Panipat),13000,115
22987,2025-01-19,Rajhans Polymers Coatings (Delhi),12000,120,FE3000,LD Heavy Duty,Lotrene,LD,"Falaj Trading DMCC (Dubai, UAE)",12000,119
22988,2025-01-19,Stride Polymers Pharma Packaging (Faridabad),14000,117,2427F,LD Milk Pouch,Basell,LD,Pacific Impex (Lucknow),14000,115
22989,2025-01-19,Heritage Vapi Furniture Pvt Ltd,13000,123,B55,HD MBM,Gail,HD,"GreatWall Plastics Co., Ltd. (Shanghai, China)",13000,121
22990,2025-01-19,Devika Polymers Coatings (Jalandhar),13000,115,Y50,PP Raffia,Gail,PP,Aristo Kochi Polytrade,13000,112
22991,2025-01-20,Sigma Polychemicals (Meerut),17000,119,E45,HD Film,Gail,HD,Bharat Polychemicals (Bhubaneswar),17000,118
22992,2025-01-20,Jaipur Shubham Housewares Pvt Ltd,14000,126,2221D,LD Heavy Duty,Basell,LD,"Pearl Coast Exim DMCC (Dubai, UAE)",14000,125
22993,2025-01-20,Silvassa Stride 3D Printing Pvt Ltd,19000,122,5000W,ABS,Taita,ABS,Shreenath Plastics,19000,119
22994,2025-01-20,Stride Polymers Pharma Packaging (Faridabad),15000,119,265MO,PPCP (7 Mfi),Borough,PP,Haridwar Galaxy Polymart,15000,118
22995,2025-01-20,Navneet Housewares Pvt Ltd (Rajkot),14000,123,2047A,LD GP,Sasol,LD,Navneet Vasai Polymer Traders,14000,121
22996,2025-01-20,Pioneer Polymers Housewares (Mangaluru),13000,121,952,HD HM,Sabic,HM,Orbit Polychemicals (Cuttack),13000,119
22997,2025-01-20,Urban Sports Goods Pvt Ltd (Bengaluru),9000,129,HT003T,PP Thermoforming,Gail,PP,Matrix Mumbai Exim,9000,126
22998,2025-01-20,Everest Poly Hub (Navi Mumbai),17000,122,HM120A,PP Moulding (12 Mfi),HPCL,PP,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",17000,121
22999,2025-01-20,Omkar Jalandhar Recyclers Pvt Ltd,16000,122,5831D,HD Blow Moulding,Basell,HD,Infinity Petrochem (Indore),16000,121
23000,2025-01-20,Mahadev Lucknow Agro Plast Pvt Ltd,10000,124,456J,PP Raffia,Basell,PP,Lucknow Narmada Plastics,10000,122
23001,2025-01-21,Infinity Vasai Toys Pvt Ltd,20000,127,1200YG,PP Thermoforming (20 Mfi),IOCL,PP,Galaxy Surat Polychemicals,20000,124
23002,2025-01-21,Capital Bhiwandi Appliances Pvt Ltd,12000,127,F0148D,HD Medium Blow Moulding,HMEL,HD,"Palm Vista Trading DMCC (Dubai, UAE)",12000,125
23003,2025-01-21,Crescent Exim (Mangaluru),13000,125,Grade 1,PP Moulding,Basell,PP,"Lianhua Plastics Co., Ltd. (Shanghai, China)",13000,123
23004,2025-01-21,Nagpur Vindhya Packaging Pvt Ltd,10000,117,5000W,ABS,Taita,ABS,"GoldRiver Materials Trading Co. (Tianjin, China)",10000,114
23005,2025-01-21,Nagpur Vindhya Packaging Pvt Ltd,13000,127,7050,LL 2 Mfi Slip,Luban,LL,Galaxy Chemplast (Mysuru),13000,124
23006,2025-01-21,Daman Umiya Agro Plast Pvt Ltd,13000,129,B55H02,HD Blow Moulding,Opal,HD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",13000,128
23007,2025-01-21,Triveni Petrochem,10000,123,SH450,HIPS,Supreme,HIPS,"Marina Gate Polymers LLC (Dubai, UAE)",10000,121
23008,2025-01-21,Sunrise Kolkata Consumer Products Pvt Ltd,18000,122,52GB003,HD Blow Moulding,RIL,HD,Anand Exim,18000,120
23009,2025-01-21,Shubham Indore WaterTech Pvt Ltd,11000,118,FC21HN,LL 2 Mfi Slip,Qamar,LL,Tapti Polytrade,11000,116
23010,2025-01-21,Sigma Mysuru Textiles Pvt Ltd,15000,119,E0725L,LL Lamination,HMEL,LL,"Shengda Materials Trading Co. (Ningbo, China)",15000,118
23011,2025-01-21,Indore Pristine Packagers Pvt Ltd,15000,122,AM120N,PP Moulding (12 Mfi),RIL,PP,"SilverPanda Materials Trading Co. (Qingdao, China)",15000,121
23012,2025-01-21,Ghaziabad Infinity Toys Pvt Ltd,12000,127,2103,LD Lamination,Sasol,LD,"Falaj Trading DMCC (Dubai, UAE)",12000,126
23013,2025-01-21,Sagar Polymers Buildtech (Secunderabad),17000,125,B55,HD MBM,Gail,HD,Pristine Vadodara Impex,17000,124
23014,2025-01-21,Sigma Polymers Furniture (Indore),12000,128,SC206,GPPS,Supreme,GPPS,Anand Commodities (Mysuru),12000,125
23015,2025-01-22,Desi Polymers Adhesives (Mumbai),12000,124,E52009,HD Raffia,RIL,HD,Infinity Polychemicals (Pune),12000,121
23016,2025-01-22,Momentum Thane Electronics Pvt Ltd,11000,127,100ey,PP TQ,RIL,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",11000,124
23017,2025-01-22,Arham Cables Pvt Ltd (Noida),19000,129,118NM,LL 1 Mfi Non-Slip,Sabic,LL,"GoldRiver Materials Trading Co. (Tianjin, China)",19000,126
23018,2025-01-22,Navneet Daman Adhesives Pvt Ltd,15000,128,HNR100,PP Moulding,Sasol,PP,Galaxy Surat Polychemicals,15000,125
23019,2025-01-22,Urban Automotive Components Pvt Ltd (Howrah),17000,123,HD150W,ABS,Lotte,ABS,Neelkanth Petrochem (Ankleshwar),17000,121
23020,2025-01-22,Jodhpur Reliable Pipes & Fittings Pvt Ltd,14000,116,M12RR,PP Moulding (12 Mfi),HMEL,PP,"Pearl Coast Polymers LLC (Dubai, UAE)",14000,113
23021,2025-01-22,Arham Exim,10000,122,5000W,ABS,Taita,ABS,Kanpur Kaveri Petrochem,10000,121
23022,2025-01-22,Infinity Ahmedabad Consumer Products Pvt Ltd,20000,121,2427K,LD GP,Basell,LD,Navneet Vasai Polymer Traders,20000,118
23023,2025-01-22,Nexus Bhiwandi Consumer Products Pvt Ltd,14000,123,ABS 920,ABS,Styrenics / Stryolution / BASF,ABS,"Huaxin Polychem Co., Ltd. (Tianjin, China)",14000,122
23024,2025-01-22,Mangaluru Orbit Footwear Pvt Ltd,14000,122,121H,ABS,LG,ABS,Mumbai Pacific Polymer Traders,14000,121
23025,2025-01-22,Konark Footwear Pvt Ltd (Pithampur),12000,128,223,LL 1 Mfi Slip,Basell,LL,Anand Poly Hub,12000,127
23026,2025-01-22,Haridwar Galaxy Polymart,16000,124,FU5100 / M7100,HD Film,Lotte,HD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",16000,121
23027,2025-01-22,Urban Faridabad Medical Devices Pvt Ltd,16000,126,Y50,PP Raffia,Gail,PP,Infinity Polychemicals (Pune),16000,123
23028,2025-01-22,Sigma Mysuru Textiles Pvt Ltd,15000,117,HD150W,ABS,Lotte,ABS,"DragonGate Materials Trading Co. (Shanghai, China)",15000,116
23029,2025-01-23,Prime Coatings Pvt Ltd (Panipat),13000,120,0209AA,LL 1 Mfi Non-Slip,Iran,LL,Desi Exim (Panipat),13000,117
23030,2025-01-23,Krishna Films & Sheets Pvt Ltd (Vapi),10000,116,LD 040,LD GP,RIL,LD,"Jinlong Petrochem Corp. (Ningbo, China)",10000,115
23031,2025-01-23,Capital Furniture Pvt Ltd (Hyderabad),13000,126,F18010,LL 1 Mfi Non-Slip,RIL,LL,Narmada Chemplast,13000,124
23032,2025-01-23,Prime Coatings Pvt Ltd (Panipat),14000,123,121H,ABS,LG,ABS,Triveni Panipat Poly Solutions,14000,121
23033,2025-01-23,Bluewave Ankleshwar Electronics Pvt Ltd,10000,120,7019EC,LD Lamination,Sabic,LD,Krishna Trading Co. (Vasai),10000,118
23034,2025-01-23,Millennium Polymers Sports Goods (Dahej),10000,119,52GB003,HD Blow Moulding,RIL,HD,Kanha Exim,10000,118
23035,2025-01-23,Cityline Poly Solutions,17000,123,LD 040,LD GP,RIL,LD,Faridabad Siddhi Polymer Traders,17000,122
23036,2025-01-23,Capital Bhiwandi Appliances Pvt Ltd,17000,122,5502BN,HD Blow Moulding,Marlex,HD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",17000,120
23037,2025-01-23,Faridabad Siddhi Polymer Traders,15000,121,HT003T,PP Thermoforming,Gail,PP,Allied Trading Co.,15000,120
23038,2025-01-23,Navkar Gurugram Medical Devices Pvt Ltd,11000,124,6095,HD HM,Luban,HM,"Marina Gate Polymers LLC (Dubai, UAE)",11000,121
23039,2025-01-23,Shubham Indore WaterTech Pvt Ltd,11000,121,4024WN,LD GP,Sabic,LD,Stellar Polychemicals (Daman),11000,118
23040,2025-01-24,Bengaluru Godavari Automotive Components Pvt Ltd,12000,129,E24065,LL Lamination,RIL,LL,Neelkanth Petrochem (Ankleshwar),12000,127
23041,2025-01-24,Zenith Polymers Automotive Components (Noida),11000,125,F18010,LL 1 Mfi Non-Slip,RIL,LL,Faridabad Siddhi Polymer Traders,11000,123
23042,2025-01-24,Faridabad Bluewave Chemplast,9000,125,M60075,HD Injection Moulding,RIL,HD,Ludhiana Shree Polychem,9000,122
23043,2025-01-24,Mangalam Navi Mumbai Electricals Pvt Ltd,11000,121,4128N,PP TQ,Luban,PP,Navneet Vasai Polymer Traders,11000,120
23044,2025-01-24,Millennium Polymers Sports Goods (Dahej),13000,118,CM12RR,PPCP (12 MFI),HMEL,PP,Navkar Exim (Bengaluru),13000,116
23045,2025-01-24,Aravali Coimbatore Films & Sheets Pvt Ltd,13000,124,7050,LL 2 Mfi Slip,Luban,LL,"Huaxin Polychem Co., Ltd. (Tianjin, China)",13000,123
23046,2025-01-24,Ganga Pharma Packaging Pvt Ltd (Surat),16000,124,2421H,LD 2 Mfi Non-Slip,Basell,LD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",16000,121
23047,2025-01-24,Silvassa Stride 3D Printing Pvt Ltd,9000,124,7047,LL 1 Mfi Non-Slip,Luban,LL,"DragonGate Materials Trading Co. (Shanghai, China)",9000,123
23048,2025-01-24,Ghaziabad Vindhya Consumer Products Pvt Ltd,6000,117,50100,HD MBM,Marlex / Lotrene,HD,Dynamic Polytrade,6000,115
23049,2025-01-24,Beacon Vadodara Coatings Pvt Ltd,15000,127,1200YG,PP Thermoforming (20 Mfi),IOCL,PP,Anand Commodities (Mysuru),15000,126
23050,2025-01-24,Narmada Buildtech Pvt Ltd (Noida),13000,111,BL3,HD Blow Moulding,Iran,HD,"BlueCrane Petrochem Corp. (Ningbo, China)",13000,109
23051,2025-01-24,Bluewave Ankleshwar Electronics Pvt Ltd,14000,131,F2001A,LL 1 Mfi Non-Slip,Opal,LL,Urban Polychem (Jodhpur),14000,129
23052,2025-01-24,Kaveri Gurugram Petrochem,12000,126,3155,PP Lamination,Exxon,PP,"GreatWall Plastics Co., Ltd. (Shanghai, China)",12000,124
23053,2025-01-24,Galaxy Polymers Medical Devices (Gurugram),15000,119,50100,HD MBM,Marlex / Lotrene,HD,"Huaxin Polychem Co., Ltd. (Tianjin, China)",15000,118
23054,2025-01-25,Siddhi Polymers Recyclers (Mangaluru),17000,121,SC203TR,GPPS,Supreme,GPPS,Matrix Polytrade,17000,120
23055,2025-01-25,Galaxy Polymers Medical Devices (Gurugram),20000,120,J1020FA20,LD 2 Mfi Non-Slip,RIL,LD,Infinity Polymart (Meerut),20000,118
23056,2025-01-25,Everest Poly Hub (Navi Mumbai),15000,124,F18S,LL 1 Mfi Slip,Gail,LL,Crescent Exim (Mangaluru),15000,122
23057,2025-01-25,Capital Bhiwandi Appliances Pvt Ltd,12000,124,Y50,PP Raffia,Gail,PP,"Jumeirah Crest Petrochem DMCC (Dubai, UAE)",12000,123
23058,2025-01-25,Neelkanth WaterTech Pvt Ltd (Jodhpur),16000,120,M26500,LL Moulding (50Mfi),RIL,LL,Vadodara Apex Chemplast,16000,118
23059,2025-01-25,Nagpur Vindhya Packaging Pvt Ltd,9000,118,5000W,ABS,Taita,ABS,Vertex Exim,9000,115
23060,2025-01-25,Matrix 3D Printing Pvt Ltd (Pithampur),10000,120,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,Urban Polychem (Jodhpur),10000,118
23061,2025-01-25,Krishna Sports Goods Pvt Ltd (Ahmedabad),9000,123,L705,LD Lamination,Sumitomo,LD,Vertex Exim,9000,121
23062,2025-01-25,Zenith Polymers Stationery (Haridwar),16000,127,2050S,HD Injection Moulding (20 Mfi),HMEL,HD,"Desert Dunes Petrochem DMCC (Dubai, UAE)",16000,124
23063,2025-01-25,Aristo Ludhiana Stationery Pvt Ltd,12000,123,4128N,PP TQ,Luban,PP,"Pearl Coast Exim DMCC (Dubai, UAE)",12000,122
23064,2025-01-25,Capital Polymers Films & Sheets (Hyderabad),17000,124,JF18010,LL 1 Mfi Non-Slip,RIL,LL,Neelkanth Petrochem (Ankleshwar),17000,121
23065,2025-01-26,Matrix 3D Printing Pvt Ltd (Pithampur),12000,122,T9,HD Raffia,Haldia,HD,Ganga Chemplast (Surat),12000,121
23066,2025-01-26,Desi Polymers Textiles (Udaipur),19000,122,SC201LV,GPPS,Supreme,GPPS,Shubham Impex,19000,119
23067,2025-01-26,Rajhans Silvassa Commodities,13000,123,6236,LD 2 Mfi Slip,Borough,LD,Devika Gurugram Petrochem,13000,121
23068,2025-01-26,Neelkanth Buildtech Pvt Ltd (Hyderabad),15000,132,EVA 2518,EVA 18%,Sipchem,EVA,Arham Exim,15000,131
23069,2025-01-26,Anand Polymers Textiles (Pune),12000,123,H050MN,PP Thermoforming,RIL,PP,Mumbai Pacific Polymer Traders,12000,121
23070,2025-01-26,Beacon WaterTech Pvt Ltd (Vapi),15000,125,M0861S,HD Injection Moulding (8 mfi),HMEL,HD,Sigma Poly Hub (Meerut),15000,122
